영구번호,화장실명,위도,경도,좌표정확도,좌표출처,카카오장소ID,카카오장소명,이름유사도,사유
WC005302,부경대학교 장영실관,35.1348089971903,129.108898672649,A,kakao_place_bldg,17564225,국립부경대학교 장영실관,0.9,"캠퍼스·단지 건물 좌표(구분어 장영실관, 묶음 좌표에서 535m)"
WC005301,부경대학교 나래관,35.1348677835344,129.101782960472,A,kakao_place_bldg,17568062,국립부경대학교 나래관,0.89,"캠퍼스·단지 건물 좌표(구분어 나래관, 묶음 좌표에서 506m)"
WC005300,부경대학교 향파관,35.1353498018659,129.102879180294,A,kakao_place_bldg,17562244,국립부경대학교 향파관,0.89,"캠퍼스·단지 건물 좌표(구분어 향파관, 묶음 좌표에서 504m)"
WC005298,부경대학교 수산과학관,35.13365515116286,129.1082984846145,A,kakao_place_bldg,1844239838,국립부경대학교 대연캠퍼스 수산과학관,0.74,"캠퍼스·단지 건물 좌표(구분어 수산과학관, 묶음 좌표에서 404m)"
WC005297,부경대학교 대학본부,35.1340405601084,129.103130714988,A,kakao_place_bldg,26647548,국립부경대학교 대학본부,0.9,"캠퍼스·단지 건물 좌표(구분어 대학본부, 묶음 좌표에서 363m)"
WC005296,부경대학교 학술정보관,35.1326671960425,129.103753557435,A,kakao_place_bldg,17736284,국립부경대학교 학술정보관,0.91,"캠퍼스·단지 건물 좌표(구분어 학술정보관, 묶음 좌표에서 203m)"
WC005295,부경대학교 환경해양관,35.1350518038311,129.106337990674,A,kakao_place_bldg,17566666,국립부경대학교 환경해양관,0.91,"캠퍼스·단지 건물 좌표(구분어 환경해양관, 묶음 좌표에서 446m)"
WC005294,부경대학교 미래관,35.1339739822019,129.102189994083,A,kakao_place_bldg,17555684,국립부경대학교 미래관,0.89,"캠퍼스·단지 건물 좌표(구분어 미래관, 묶음 좌표에서 405m)"
WC005293,부경대학교 가온관,35.1340111771463,129.105029915026,A,kakao_place_bldg,17568624,국립부경대학교 가온관,0.89,"캠퍼스·단지 건물 좌표(구분어 가온관, 묶음 좌표에서 315m)"
WC005292,부경대학교 인문사회·경영관,35.1342230813077,129.107769032028,A,kakao_place_bldg,27203550,국립부경대학교 인문사회경영관,0.92,"캠퍼스·단지 건물 좌표(구분어 인문사회경영관, 묶음 좌표에서 420m)"
WC005289,부경대학교 창의관,35.13278629435381,129.10690817528447,A,kakao_place_bldg,203969528,국립부경대학교 창의관,0.89,"캠퍼스·단지 건물 좌표(구분어 창의관, 묶음 좌표에서 246m)"
WC005288,부경대학교 수상레저관,35.1326613424118,129.104920565925,A,kakao_place_bldg,1836240082,국립부경대학교 수상레저관,0.91,"캠퍼스·단지 건물 좌표(구분어 수상레저관, 묶음 좌표에서 165m)"
WC008132,진해종합사회복지관,35.1341741210038,128.710576985108,A,kakao_place_bldg,11584299,창원시진해 종합사회복지관,0.86,"캠퍼스·단지 건물 좌표(구분어 진해종합사회복지관, 묶음 좌표에서 302m)"
WC008140,진해구청 행정동 지하1층,35.1326369764694,128.710616134956,A,kakao_place_bldg,1157082811,진해구청 행정동,1.0,"캠퍼스·단지 건물 좌표(구분어 진해구청행정동, 묶음 좌표에서 134m)"
WC008139,진해구청 행정동 3층,35.1326369764694,128.710616134956,A,kakao_place_bldg,1157082811,진해구청 행정동,1.0,"캠퍼스·단지 건물 좌표(구분어 진해구청행정동, 묶음 좌표에서 134m)"
WC008138,진해구청 행정동 2층,35.1326369764694,128.710616134956,A,kakao_place_bldg,1157082811,진해구청 행정동,1.0,"캠퍼스·단지 건물 좌표(구분어 진해구청행정동, 묶음 좌표에서 134m)"
WC008137,진해구청 행정동 1층,35.1326369764694,128.710616134956,A,kakao_place_bldg,1157082811,진해구청 행정동,1.0,"캠퍼스·단지 건물 좌표(구분어 진해구청행정동, 묶음 좌표에서 134m)"
WC008135,진해구청 민원동 지하1층,35.1327277173109,128.710125462172,A,kakao_place_bldg,17990896,창원시진해구청 민원동,0.82,"캠퍼스·단지 건물 좌표(구분어 진해구청민원동, 묶음 좌표에서 140m)"
WC008134,진해구청 민원동 2층,35.1327277173109,128.710125462172,A,kakao_place_bldg,17990896,창원시진해구청 민원동,0.82,"캠퍼스·단지 건물 좌표(구분어 진해구청민원동, 묶음 좌표에서 140m)"
WC008133,진해구청 민원동 1층,35.1327277173109,128.710125462172,A,kakao_place_bldg,17990896,창원시진해구청 민원동,0.82,"캠퍼스·단지 건물 좌표(구분어 진해구청민원동, 묶음 좌표에서 140m)"
WC001411,자연생태공원 나비표본전시관2층,35.1357879920025,126.503247264472,A,kakao_place_bldg,27563416,함평자연생태공원 나비표본전시관,0.93,"캠퍼스·단지 건물 좌표(구분어 나비표본전시관, 묶음 좌표에서 240m)"
WC001410,자연생태공원 나비표본전시관1층,35.1357879920025,126.503247264472,A,kakao_place_bldg,27563416,함평자연생태공원 나비표본전시관,0.93,"캠퍼스·단지 건물 좌표(구분어 나비표본전시관, 묶음 좌표에서 240m)"
WC034116,충혼탑,35.1346437162201,128.713825347882,A,kakao_place_bldg,17555832,풍호공원 충혼탑,0.6,"캠퍼스·단지 건물 좌표(구분어 충혼탑, 묶음 좌표에서 169m)"
WC008421,롯데마트월드컵점,35.132746784931555,126.87676172895591,A,kakao_place_bldg,10362136,롯데마트 월드컵점,1.0,"캠퍼스·단지 건물 좌표(구분어 롯데마트월드컵점, 묶음 좌표에서 487m)"
WC008338,광주광역시도시공사(염주실내수영장),35.13351452759344,126.87832959183388,A,kakao_place_bldg,16921150,광주광역시도시공사 염주실내수영장,1.0,"캠퍼스·단지 건물 좌표(구분어 광주광역시도시공사염주실내수영장, 묶음 좌표에서 358m)"
WC001407,양서·파충류생태공원 아나콘다관,35.1402345026116,126.493915205409,A,kakao_place_bldg,1254171969,양서파충류생태공원 아나콘다관,1.0,"캠퍼스·단지 건물 좌표(구분어 아나콘다관, 묶음 좌표에서 212m)"
WC036257,사직공원 유아숲,35.142787664307,126.911501586811,A,kakao_place_bldg,1555817616,사직공원 유아숲체험원,0.82,"캠퍼스·단지 건물 좌표(구분어 유아숲, 묶음 좌표에서 109m)"
WC036256,사직공원 사직단,35.1423588691341,126.911848809,A,kakao_place_bldg,7917009,사직공원 사직단,1.0,"캠퍼스·단지 건물 좌표(구분어 사직단, 묶음 좌표에서 56m)"
WC004421,전남대학교병원(장례식장),35.1399336167358,126.924312398294,A,kakao_place_bldg,8066099,조선대학교병원 장례식장,0.82,"캠퍼스·단지 건물 좌표(구분어 병원장례식장, 묶음 좌표에서 309m)"
WC001313,전남대학교병원장례식장,35.1399336167358,126.924312398294,A,kakao_place_bldg,8066099,조선대학교병원 장례식장,0.82,"캠퍼스·단지 건물 좌표(구분어 병원장례식장, 묶음 좌표에서 309m)"
WC001325,조선대학교 체육대학,35.14036821350518,126.92748980306513,A,kakao_place_bldg,8066097,조선대학교 체육대학,1.0,"캠퍼스·단지 건물 좌표(구분어 체육대학, 묶음 좌표에서 651m)"
WC001324,조선대학교 장미원,35.14164009441866,126.92911271786325,A,kakao_place_bldg,39572500,CU 조선대장미원점,0.71,"캠퍼스·단지 건물 좌표(구분어 장미원, 묶음 좌표에서 471m)"
WC004369,동구보건소,35.1458207495444,126.923415873897,A,kakao_place_bldg,11889444,전남광주통합특별시 동구보건소,0.53,"캠퍼스·단지 건물 좌표(구분어 보건소, 묶음 좌표에서 50m)"
WC001328,동구 보건소,35.1458207495444,126.923415873897,A,kakao_place_bldg,11889444,전남광주통합특별시 동구보건소,0.53,"캠퍼스·단지 건물 좌표(구분어 보건소, 묶음 좌표에서 50m)"
WC004453,문화전당공중화장실(하늘마당),35.1488300638639,126.921490370183,A,kakao_place_bldg,24727634,국립아시아문화전당 하늘마당,0.76,"캠퍼스·단지 건물 좌표(구분어 문화전당하늘마당, 묶음 좌표에서 238m)"
WC004452,문화전당공중화장실(어린이문화원),35.1453487816448,126.91977083338,A,kakao_place_bldg,1047695591,국립아시아문화전당 어린이문화원 놀이터,0.71,"캠퍼스·단지 건물 좌표(구분어 문화전당어린이문화원, 묶음 좌표에서 191m)"
WC001298,아시아문화전당(어린이문화원),35.1453677204388,126.919786178059,A,kakao_place_bldg,24555322,국립아시아문화전당 어린이문화원,0.93,"캠퍼스·단지 건물 좌표(구분어 아시아문화전당어린이문화원, 묶음 좌표에서 189m)"
WC001297,아시아문화전당(하늘마당),35.1488300638639,126.921490370183,A,kakao_place_bldg,24727634,국립아시아문화전당 하늘마당,0.92,"캠퍼스·단지 건물 좌표(구분어 아시아문화전당하늘마당, 묶음 좌표에서 238m)"
WC008232,진해공설운동장,35.1485740663232,128.654900613717,A,kakao_place_bldg,10768225,진해공설운동장,1.0,"캠퍼스·단지 건물 좌표(구분어 진해공설운동장, 묶음 좌표에서 56m)"
WC030131,남부농기계임대사업소 화장실,35.1483635547109,128.143701842473,A,kakao_place_bldg,306852166,진주시 남부농기계임대사업소,0.87,"캠퍼스·단지 건물 좌표(구분어 남부농기계임대사업소, 묶음 좌표에서 226m)"
WC008520,시민공원(테니스장),35.152553116115,126.842381003615,A,kakao_place_bldg,24633473,상무시민공원 테니스장,0.89,"캠퍼스·단지 건물 좌표(구분어 테니스장, 묶음 좌표에서 129m)"
WC029880,경상국립대학교(도서관),35.15316920033759,128.09971138878802,A,kakao_place_bldg,8681577,경상국립대학교 가좌캠퍼스 중앙도서관,0.74,"캠퍼스·단지 건물 좌표(구분어 도서관, 묶음 좌표에서 424m)"
WC029879,경상국립대학교(박물관),35.15562353558561,128.1022806152558,A,kakao_place_bldg,382593992,경상국립대학교 가좌캠퍼스 박물관및고문헌도서관,0.62,"캠퍼스·단지 건물 좌표(구분어 박물관, 묶음 좌표에서 407m)"
WC029878,경상국립대학교(체육관),35.1553863583938,128.102988558158,A,kakao_place_bldg,17556885,경상국립대학교 가좌캠퍼스 체육관,0.8,"캠퍼스·단지 건물 좌표(구분어 체육관, 묶음 좌표에서 477m)"
WC029877,경상국립대학교(컨벤션센터),35.15456368135829,128.10187563296546,A,kakao_place_bldg,2054744256,경상국립대학교 가좌캠퍼스 GNU컨벤션센터,0.75,"캠퍼스·단지 건물 좌표(구분어 컨벤션센터, 묶음 좌표에서 426m)"
WC012073,황령산 금성사,35.1584865576517,129.078315701425,A,kakao_place_bldg,12889310,금성사,0.67,"캠퍼스·단지 건물 좌표(구분어 금성사, 묶음 좌표에서 312m)"
WC029795,경상남도산림환경연구원,35.161180934406175,128.2936686508617,A,kakao_place_bldg,15692647,경상남도산림환경연구원,1.0,"캠퍼스·단지 건물 좌표(구분어 상남도산림환경연구원, 묶음 좌표에서 481m)"
WC029792,경상남도수목원전망대,35.1557170714214,128.298077168928,A,kakao_place_bldg,27606215,경상남도수목원 전망대,1.0,"캠퍼스·단지 건물 좌표(구분어 상남도수목원전망대, 묶음 좌표에서 269m)"
WC029791,경상남도 수목원(열대식물원),35.1617481393281,128.295411685328,A,kakao_place_bldg,17562686,경상남도 수목원 열대식물원,1.0,"캠퍼스·단지 건물 좌표(구분어 상남도수목원열대식물원, 묶음 좌표에서 507m)"
WC029789,경상남도수목원주차장,35.1625743842062,128.296359868375,A,kakao_place_bldg,17561594,경상남도수목원 주차장3,0.95,"캠퍼스·단지 건물 좌표(구분어 상남도수목원주차장, 묶음 좌표에서 600m)"
WC030028,진주스포츠파크(궁도장),35.1579718961473,128.161553884551,A,kakao_place_bldg,27238507,진주스포츠파크 궁도장,1.0,"캠퍼스·단지 건물 좌표(구분어 궁도장, 묶음 좌표에서 106m)"
WC012161,부산시민공원 다솜관,35.1689068315441,129.06042909989,A,kakao_place_bldg,881060177,부산시민공원 다솜관,1.0,"캠퍼스·단지 건물 좌표(구분어 다솜관, 묶음 좌표에서 560m)"
WC012156,부산시민공원 문화예술촌,35.1685978129558,129.055280853741,A,kakao_place_bldg,24406059,부산시민공원 문화예술촌,1.0,"캠퍼스·단지 건물 좌표(구분어 문화예술촌, 묶음 좌표에서 343m)"
WC012155,부산시민공원 공원역사관,35.1671531481414,129.054384104229,A,kakao_place_bldg,24406057,부산시민공원 역사관,0.9,"캠퍼스·단지 건물 좌표(구분어 공원역사관, 묶음 좌표에서 223m)"
WC012154,부산시민공원방문자센터지하2층,35.1655542858827,129.055564195666,A,kakao_place_bldg,26100095,부산시민공원 방문자센터,1.0,"캠퍼스·단지 건물 좌표(구분어 방문자센터, 묶음 좌표에서 25m)"
WC012153,부산시민공원방문자센터지하1층,35.1655542858827,129.055564195666,A,kakao_place_bldg,26100095,부산시민공원 방문자센터,1.0,"캠퍼스·단지 건물 좌표(구분어 방문자센터, 묶음 좌표에서 25m)"
WC012152,부산시민공원방문자센터 1층,35.1655542858827,129.055564195666,A,kakao_place_bldg,26100095,부산시민공원 방문자센터,1.0,"캠퍼스·단지 건물 좌표(구분어 방문자센터, 묶음 좌표에서 25m)"
WC013157,김해공항 국내선,35.17038487088587,128.94882917677478,A,kakao_place_bldg,19952704,김해국제공항 국내선청사,0.78,"캠퍼스·단지 건물 좌표(구분어 공항국내선, 묶음 좌표에서 201m)"
WC013082,김해공항 국제선,35.17346939814785,128.94721808614506,A,kakao_place_bldg,23727843,김해국제공항 국제선 Gate1(출발),0.61,"캠퍼스·단지 건물 좌표(구분어 공항국제선, 묶음 좌표에서 175m)"
WC030174,진주성촉석문,35.1898181224294,128.082786742252,A,kakao_place_bldg,21931270,촉석문,0.67,"캠퍼스·단지 건물 좌표(구분어 촉석문, 묶음 좌표에서 179m)"
WC030171,진주성 공북문,35.1902529882821,128.080113603458,A,kakao_place_bldg,21931301,공북문,0.67,"캠퍼스·단지 건물 좌표(구분어 공북문, 묶음 좌표에서 85m)"
WC034073,펫빌리지,35.1974378493045,128.66318811509328,A,kakao_place_bldg,1121767561,펫빌리지,1.0,"캠퍼스·단지 건물 좌표(구분어 펫빌리지, 묶음 좌표에서 622m)"
WC034072,2봉안당,35.19229256145969,128.66398894681754,A,kakao_place_bldg,731685598,창원시립상복공원 2봉안당,0.5,"캠퍼스·단지 건물 좌표(구분어 봉안당, 묶음 좌표에서 59m)"
WC008258,창원시립상복공원,35.19316282265331,128.66112480772617,A,kakao_place_bldg,26447222,창원시립상복공원 장례식장,0.8,"캠퍼스·단지 건물 좌표(구분어 창원시립상복공원, 묶음 좌표에서 269m)"
WC005512,국립부산과학관 어린이과학관,35.205773837673,129.212667189044,A,kakao_place_bldg,122962296,국립부산과학관 어린이과학관,1.0,"캠퍼스·단지 건물 좌표(구분어 어린이과학관, 묶음 좌표에서 150m)"
WC005510,국립부산과학관 천체투영관,35.2043510639459,129.212168559846,A,kakao_place_bldg,1963481971,국립부산과학관 천체투영관,1.0,"캠퍼스·단지 건물 좌표(구분어 천체투영관, 묶음 좌표에서 40m)"
WC013121,강서체육공원 보조경기장2층,35.2107523426418,128.972190371347,A,kakao_place_bldg,1375033074,강서체육공원 보조경기장 매점,0.92,"캠퍼스·단지 건물 좌표(구분어 보조경기장, 묶음 좌표에서 23m)"
WC013111,강서체육공원 보조경기장1층,35.2107523426418,128.972190371347,A,kakao_place_bldg,1375033074,강서체육공원 보조경기장 매점,0.92,"캠퍼스·단지 건물 좌표(구분어 보조경기장, 묶음 좌표에서 23m)"
WC007923,마산야구센터 테니스장 화장실,35.2235616232564,128.580328738359,A,kakao_place_bldg,11585294,마산야구센터 테니스장,1.0,"캠퍼스·단지 건물 좌표(구분어 야구센터테니스장, 묶음 좌표에서 188m)"
WC007964,창원축구센터 관리동,35.2219978297533,128.70817035713,A,kakao_place_bldg,17572803,창원축구센터 관리동,1.0,"캠퍼스·단지 건물 좌표(구분어 창원축구센터관리동, 묶음 좌표에서 222m)"
